TIMESTAMP,TEMPERATURE_temp1[degC],WINDSPEED_wspd1[m/s],WINDDIR_wdir1[deg],INSOLATION_irrad1[kW/m2],INSOLATION_irrad2[kW/m2]
3373999,12.8,2.3,176,-0.004,0
3375000,12.8,2.3,177,-0.004,0
3376000,12.8,2.1,177,-0.004,0
3377000,12.8,2.1,175,-0.004,0
3378000,12.8,2.3,178,-0.004,0
3378999,12.8,2.4,183,-0.004,0
3380000,12.8,2.2,181,-0.004,0
3380999,12.8,2,182,-0.004,0
3381999,12.8,2.1,182,-0.004,0
3383000,12.8,2.1,167,-0.004,0
3384000,12.8,2.1,164,-0.004,0
3385000,12.8,2.4,165,-0.004,0
3386001,12.8,2.5,165,-0.004,0
3387000,12.8,2.6,164,-0.004,0
3388000,12.8,2.5,163,-0.004,0
3389000,12.8,2.5,163,-0.004,0
3390000,12.8,2.4,163,-0.004,0
3391000,12.8,2.5,165,-0.004,0
3392000,12.8,2.5,164,-0.004,0
3393001,12.8,2.6,163,-0.004,0
3394000,12.8,2.9,161,-0.004,0
3395000,12.8,2.8,162,-0.004,0
3396000,12.8,2.8,159,-0.004,0
3397000,12.8,3,162,-0.004,0
3398000,12.8,2.9,168,-0.004,0
3398999,12.8,2.9,168,-0.004,0
3400001,12.8,3,174,-0.004,0
3400999,12.8,3.2,172,-0.004,0
3402000,12.8,3.1,165,-0.004,0
3403000,12.8,2.9,167,-0.004,-0.002
3404000,12.8,2.9,169,-0.004,0
3404999,12.8,3.1,171,-0.004,0
3405999,12.8,2.9,171,-0.004,0
3406999,12.8,3,173,-0.004,0
3408000,12.8,3,174,-0.004,0
3408999,12.8,3.1,165,-0.004,0
3409999,12.8,2.9,165,-0.004,0
3411000,12.8,2.8,161,-0.004,0
3412000,12.8,2.8,161,-0.004,0
3412999,12.8,2.8,161,-0.004,0
3414000,12.8,2.7,163,-0.004,0
3414999,12.8,2.6,176,-0.004,-0.002
3416000,12.8,2.8,167,-0.004,0
3417000,12.8,3,168,-0.004,0
3417999,12.8,2.7,169,-0.004,0
3418999,12.8,2.4,169,-0.004,0
3419999,12.8,2.2,169,-0.004,0
3420999,12.8,2.4,169,-0.004,0
3422000,12.8,2.3,166,-0.004,0
3423000,12.8,2.5,166,-0.004,0
3424000,12.8,2.6,166,-0.004,0
3425001,12.8,2.9,168,-0.004,0
3426000,12.8,3,170,-0.004,0
3426999,12.8,2.9,164,-0.004,0
3428000,12.8,2.9,163,-0.004,0
3429000,12.8,2.9,157,-0.004,0
3430000,12.8,2.8,159,-0.004,0
3431000,12.8,2.8,164,-0.004,0
3432000,12.8,2.6,162,-0.004,0
3432999,12.8,2.5,176,-0.004,0
3434000,12.8,2.4,172,-0.004,0
3435000,12.8,2.7,170,-0.004,0
3436000,12.8,2.8,170,-0.004,-0.002
3437000,12.8,2.8,169,-0.004,0
3438000,12.8,3,170,-0.004,0
3438999,12.8,3,170,-0.004,0
3440000,12.8,2.8,166,-0.004,0
3440999,12.8,2.8,168,-0.004,0
3441999,12.8,2.9,171,-0.004,0
3443000,12.8,2.9,166,-0.004,-0.002
3444000,12.8,2.7,164,-0.004,0
3444999,12.8,2.5,156,-0.004,0
3445999,12.8,2.5,153,-0.004,0
3447000,12.8,2.8,153,-0.004,0
3448000,12.8,2.8,160,-0.004,0
3449000,12.8,2.6,161,-0.004,0
3450000,12.8,2.4,161,-0.004,0
3451000,12.8,2.1,169,-0.004,0
3451999,12.8,2.4,173,-0.004,0
3453000,12.8,2.7,173,-0.004,0
3454000,12.8,2.7,171,-0.004,0
3455000,12.8,2.6,170,-0.004,0
3456000,12.8,2.6,171,-0.004,0
3457000,12.8,2.5,170,-0.004,0
3458000,12.8,2.5,171,-0.004,0
3458999,12.8,2.4,174,-0.004,0
3459999,12.8,2.4,174,-0.004,0
3460999,12.8,2.3,171,-0.004,0
3462000,12.8,2.4,161,-0.004,0
3463000,12.8,2.6,162,-0.004,0
3464000,12.8,2.6,162,-0.004,0
3464999,12.8,2.4,162,-0.004,0
3466000,12.8,2.2,166,-0.004,0
3466999,12.8,2,166,-0.004,0
3467999,12.8,2,167,-0.004,0
3469000,12.8,2.4,168,-0.004,0
3470000,12.8,2.4,165,-0.004,0
3471001,12.8,2.4,165,-0.004,0
3472001,12.8,2.4,181,-0.004,0
3472999,12.8,2.4,172,-0.004,0
3474000,12.8,2.6,173,-0.004,0
3475000,12.8,2.7,172,-0.004,0
3476000,12.8,2.7,181,-0.004,0
3477000,12.8,2.8,172,-0.004,0
3477999,12.8,2.3,169,-0.004,0
3479001,12.8,2.3,168,-0.004,0
3480000,12.8,2.5,169,-0.004,0
3480999,12.8,2.3,169,-0.004,0
3481999,12.8,2.2,172,-0.004,0
3483000,12.8,2.2,171,-0.004,0
3484000,12.8,2.2,171,-0.004,0
3485000,12.8,2.2,174,-0.004,0
3486000,12.8,2.1,174,-0.004,0
3487001,12.8,2.1,167,-0.004,0
3488000,12.8,2,165,-0.004,0
3489000,12.8,2.1,168,-0.004,0
3490000,12.8,2.3,168,-0.004,0
3491000,12.8,2.5,168,-0.004,0
3491999,12.8,2.5,168,-0.004,0
3493000,12.8,2.4,168,-0.004,0
3493999,12.8,2.3,172,-0.004,0
3495000,12.8,2.2,172,-0.004,0
3496000,12.8,2.3,172,-0.004,0
3497000,12.8,2.4,171,-0.004,0
3498001,12.8,2.4,171,-0.004,0
3499000,12.8,2.4,170,-0.004,0
3500000,12.8,2.4,171,-0.004,0
3501000,12.8,2.5,168,-0.004,0
3502000,12.8,2.6,161,-0.004,0
3502999,12.8,2.6,160,-0.004,0
3503999,12.8,2.6,152,-0.004,0
3505000,12.8,2.6,159,-0.004,0
3506000,12.8,2.7,162,-0.004,0
3506999,12.8,2.7,168,-0.004,0
3508000,12.8,2.8,167,-0.004,0
3509000,12.8,3,169,-0.004,0
3509999,12.8,2.9,166,-0.004,0
3510999,12.8,2.9,165,-0.004,0
3511999,12.8,2.9,165,-0.004,0
3513000,12.8,3,165,-0.004,0
3514000,12.8,3,165,-0.004,0
3515000,12.8,2.8,165,-0.004,0
3516000,12.8,2.7,165,-0.004,0
3516999,12.8,2.7,166,-0.004,0
3517999,12.8,2.6,164,-0.004,0
3518999,12.8,2.4,164,-0.004,0
3521000,12.8,2.5,156,-0.004,0
3522000,12.8,2.4,157,-0.004,0
3523000,12.8,2.5,160,-0.004,0
3524000,12.8,2.6,161,-0.004,0
3524999,12.8,2.6,165,-0.004,0
3526001,12.8,2.8,167,-0.004,0
3527000,12.8,2.8,179,-0.004,0
3528000,12.8,2.9,190,-0.004,0
3528999,12.8,3.1,189,-0.004,0
3530000,12.8,3,189,-0.004,0
3531001,12.8,3,186,-0.004,0
3532000,12.8,3.1,179,-0.004,0
3532999,12.8,3.1,183,-0.004,0
3533999,12.8,2.9,186,-0.004,0
3535000,12.8,2.8,163,-0.004,0
3536001,12.8,3,164,-0.004,0
3536999,12.8,3.1,167,-0.004,0
3538000,12.8,3.1,176,-0.004,0
3538999,12.8,3,184,-0.004,0
3539999,12.8,2.9,182,-0.004,0
3541000,12.8,2.7,182,-0.004,-0.002
3541999,12.8,2.7,181,-0.004,0
3542999,12.8,2.7,180,-0.004,0
3543999,12.8,2.8,170,-0.004,0
3545000,12.8,2.7,168,-0.004,0
3546000,12.8,2.4,169,-0.004,0
3547000,12.8,2.4,167,-0.004,0
3548000,12.8,2.5,165,-0.004,0
3549000,12.8,2.4,166,-0.004,0
3549999,12.8,2.3,166,-0.004,0
3550999,12.8,2.1,166,-0.004,0
3551999,12.8,2.2,166,-0.004,0
3552999,12.8,2.4,166,-0.004,0
3554000,12.8,2.5,166,-0.004,0
3554999,12.8,2.6,167,-0.004,0
3556000,12.8,2.8,166,-0.004,0
3556999,12.8,2.8,161,-0.004,0
3558001,12.8,2.8,161,-0.004,0
3558999,12.8,2.9,162,-0.004,0
3560000,12.8,2.9,163,-0.004,0
3560999,12.8,2.8,164,-0.004,0
3561999,12.8,2.8,171,-0.004,0
3562999,12.8,2.9,174,-0.004,0
3564001,12.8,3.1,174,-0.004,0
3564999,12.8,3.1,174,-0.004,0
3565999,12.8,3,171,-0.004,0
3567000,12.8,2.9,170,-0.004,0
3568000,12.8,2.8,160,-0.004,0
3569000,12.8,2.7,158,-0.004,0
3570000,12.8,2.7,158,-0.004,0
3571001,12.8,2.9,169,-0.004,0
3572000,12.8,2.9,171,-0.004,0
3573000,12.8,2.7,169,-0.004,0
3574000,12.8,2.6,169,-0.004,0
3575000,12.8,2.6,170,-0.004,0
3576000,12.8,2.3,171,-0.004,0
3577000,12.8,2.6,176,-0.004,0
3578001,12.8,2.4,177,-0.004,0
3578999,12.8,2.2,177,-0.004,0
3580000,12.8,2.3,177,-0.004,0
3581000,12.8,2.3,178,-0.004,0
3582000,12.8,2.4,178,-0.004,0
3583000,12.8,2.5,177,-0.004,0
3584000,12.8,2.4,179,-0.004,0
3584999,12.8,2.2,171,-0.004,0
3586000,12.8,2.1,171,-0.004,0
3586999,12.8,2.1,169,-0.004,0
3588000,12.8,2,169,-0.004,0
3589000,12.8,2,178,-0.004,0
3589999,12.8,2.3,183,-0.004,0
3591000,12.8,2.4,184,-0.004,0
3591999,12.8,2.2,182,-0.004,0
3592999,12.8,2.3,182,-0.004,0
3593999,12.8,2.3,183,-0.004,0
3595000,12.8,2.3,183,-0.004,0
3596001,12.8,2.5,179,-0.004,0
3596999,12.8,2.8,177,-0.004,0
3598000,12.8,2.9,175,-0.004,0
3599000,12.8,2.8,175,-0.004,0
3600000,12.8,2.7,175,-0.004,0
3601000,12.8,2.6,175,-0.004,0
3602000,12.8,2.7,175,-0.004,0
3602999,12.8,2.6,175,-0.004,0
3603999,12.8,2.6,175,-0.004,0
3604999,12.8,2.6,174,-0.004,0
3606000,12.8,2.9,174,-0.004,0
3607000,12.8,2.8,169,-0.004,0
3608000,12.8,2.8,173,-0.004,0
3609000,12.8,2.6,176,-0.004,0
3609999,12.8,2.7,172,-0.004,0
3611000,12.8,2.7,172,-0.004,0
3611999,12.8,2.7,174,-0.004,0
3612999,12.8,2.7,173,-0.004,0
3614000,12.8,2.6,174,-0.004,0
3615000,12.8,2.5,171,-0.004,0
3615999,12.8,2.5,171,-0.004,0
3616999,12.8,1.7,169,-0.004,0
3617999,12.8,2.4,169,-0.004,0
3618999,12.8,2.5,169,-0.004,0
3620000,12.8,2.5,170,-0.004,0
3620998,12.8,2.6,171,-0.004,0
3622000,12.8,2.7,171,-0.004,0
3622999,12.8,2.8,171,-0.004,0
3623999,12.8,2.9,175,-0.004,0
3625000,12.8,2.7,174,-0.004,0
3626000,12.8,2.5,176,-0.004,0
3627000,12.8,2.6,175,-0.004,0
3628000,12.8,2.6,175,-0.004,0
3628999,12.8,2.8,175,-0.004,0
3630000,12.8,2.8,174,-0.004,0
